2026-02-08 17:13:10,568 [INFO] news_parser: NEWS: Forecast vol next week = 18.0% - 23.0% (mid=20.5%)
2026-02-08 17:13:11,684 [INFO] rit_api: MARKET SELL 50 RTM1C49 -> order_id=3946
2026-02-08 17:13:11,849 [INFO] rit_api: MARKET SELL 50 RTM1P49 -> order_id=3950
2026-02-08 17:14:38,090 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:39,061 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:40,238 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:41,131 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:42,172 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:43,147 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:44,109 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:45,071 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:46,160 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:47,121 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
